Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
49940,H49940,M,,660.0,No
49941,H49941,M,63.0,,No
49942,H49942,F,62.0,702.0,No
49943,H49943,F,64.0,899.0,Yes
49944,H49944,,52.0,448.0,Yes
49945,H49945,M,,459.0,No
49946,H49946,F,61.0,,No
49947,H49947,M,,460.0,Yes
49948,H49948,M,,,No
49949,H49949,M,63.0,790.0,Yes
49950,H49950,F,47.0,361.0,No
49951,H49951,M,,,No
49952,H49952,F,,210.0,No
49953,H49953,M,63.0,,Yes
49954,H49954,M,57.0,553.0,Yes
49955,H49955,M,48.0,390.0,Yes
49956,H49956,F,62.0,775.0,No
49957,H49957,F,39.0,297.0,Yes
49958,H49958,F,,,Yes
49959,H49959,M,50.0,434.0,Yes
49960,H49960,F,57.0,546.0,Yes
49961,H49961,M,41.0,,Yes
49962,H49962,F,39.0,279.0,No
49963,H49963,M,60.0,675.0,No
49964,H49964,F,28.0,213.0,Yes
49965,H49965,F,,361.0,No
49966,H49966,M,,,No
49967,H49967,M,,,No
49968,H49968,F,,796.0,No
49969,H49969,F,47.0,399.0,Yes
49970,H49970,F,,774.0,Yes
49971,H49971,M,52.0,425.0,Yes
49972,H49972,F,,,No
49973,H49973,M,,,No
49974,H49974,F,35.0,243.0,No
49975,H49975,F,,,No
49976,H49976,F,62.0,,Yes
49977,H49977,M,56.0,,No
49978,H49978,F,,,Yes
49979,H49979,,,,Yes
49980,H49980,M,,617.0,Yes
49981,H49981,F,60.0,670.0,Yes
49982,H49982,M,68.0,1008.0,No
49983,H49983,F,,564.0,Yes
49984,H49984,M,56.0,,Yes
49985,H49985,M,53.0,,No
49986,H49986,F,57.0,588.0,Yes
49987,H49987,M,32.0,210.0,Yes
49988,H49988,M,58.0,,No
49989,H49989,M,61.0,,Yes
49990,H49990,F,,,No
49991,H49991,M,,,No
49992,H49992,,,,Yes
49993,H49993,F,,,Yes
49994,H49994,F,62.0,,Yes
49995,H49995,,55.0,492.0,Yes
49996,H49996,F,,375.0,No
49997,H49997,F,,,Yes
49998,H49998,F,57.0,568.0,Yes
49999,H49999,M,62.0,757.0,No
50000,H50000,F,65.0,817.0,No
50001,H50001,M,57.0,,Yes
50002,H50002,M,47.0,,Yes
50003,H50003,F,48.0,391.0,Yes
50004,H50004,F,,,Yes
50005,H50005,F,30.0,194.0,Yes
50006,H50006,F,54.0,464.0,No
50007,H50007,M,64.0,886.0,No
50008,H50008,F,58.0,641.0,No
50009,H50009,M,65.0,853.0,Yes
50010,H50010,F,,252.0,No
50011,H50011,F,65.0,818.0,No
50012,H50012,M,48.0,363.0,Yes
50013,H50013,F,,695.0,Yes
50014,H50014,M,,,No
50015,H50015,F,31.0,207.0,No
50016,H50016,M,50.0,415.0,Yes
50017,H50017,F,,,No
50018,H50018,M,,,Yes
50019,H50019,F,60.0,668.0,No
50020,H50020,M,50.0,436.0,Yes
50021,H50021,F,41.0,262.0,No
50022,H50022,M,49.0,385.0,Yes
50023,H50023,F,64.0,882.0,Yes
50024,H50024,M,39.0,261.0,Yes
50025,H50025,F,59.0,650.0,Yes
50026,H50026,M,,,Yes
50027,H50027,F,29.0,,No
50028,H50028,M,,900.0,No
50029,H50029,M,65.0,894.0,Yes
50030,H50030,M,50.0,,Yes
50031,H50031,F,,,Yes
50032,H50032,,,1081.0,Yes
50033,H50033,F,52.0,,No
50034,H50034,F,55.0,489.0,Yes
50035,H50035,F,51.0,447.0,No
50036,H50036,F,34.0,258.0,Yes
50037,H50037,F,58.0,673.0,Yes
50038,H50038,M,53.0,,No
50039,H50039,M,,,No
50040,H50040,M,,483.0,
50041,H50041,M,,,Yes
50042,H50042,F,60.0,642.0,Yes
50043,H50043,M,59.0,665.0,No
50044,H50044,F,,558.0,Yes
50045,H50045,M,60.0,649.0,No
50046,H50046,F,57.0,527.0,No
50047,H50047,F,54.0,481.0,
50048,H50048,F,64.0,,No
50049,H50049,F,,,Yes
50050,H50050,F,34.0,220.0,Yes
50051,H50051,M,,,No
50052,H50052,M,57.0,578.0,Yes
50053,H50053,F,,230.0,No
50054,H50054,F,56.0,525.0,No
50055,H50055,M,63.0,764.0,Yes
50056,H50056,M,63.0,782.0,No
50057,H50057,F,,699.0,No
50058,H50058,M,60.0,680.0,No
50059,H50059,M,34.0,229.0,Yes
50060,H50060,F,,,Yes
50061,H50061,F,55.0,497.0,Yes
50062,H50062,,64.0,885.0,Yes
50063,H50063,F,,712.0,Yes
50064,H50064,F,58.0,,Yes
50065,H50065,M,56.0,,No
50066,H50066,M,,,No
50067,H50067,,,261.0,No
50068,H50068,M,60.0,663.0,No
50069,H50069,M,65.0,868.0,Yes
50070,H50070,F,,,Yes
50071,H50071,F,56.0,544.0,Yes
50072,H50072,F,,538.0,No
50073,H50073,F,47.0,361.0,No
50074,H50074,F,62.0,,No
50075,H50075,F,,236.0,Yes
50076,H50076,F,68.0,997.0,Yes
50077,H50077,M,,749.0,Yes
50078,H50078,F,56.0,559.0,No
50079,H50079,M,51.0,405.0,Yes
50080,H50080,F,54.0,497.0,No
50081,H50081,M,,485.0,No
50082,H50082,M,,,No
50083,H50083,F,60.0,684.0,No
50084,H50084,M,59.0,695.0,No
50085,H50085,M,61.0,,Yes
50086,H50086,F,,482.0,Yes
50087,H50087,M,62.0,737.0,Yes
50088,H50088,F,51.0,442.0,No
50089,H50089,M,,318.0,Yes
50090,H50090,F,,,No
50091,H50091,M,46.0,395.0,No
50092,H50092,M,47.0,,No
50093,H50093,F,,,No
50094,H50094,M,,,No
50095,H50095,F,,752.0,No
50096,H50096,M,,,Yes
50097,H50097,F,,497.0,No
50098,H50098,F,58.0,,Yes
50099,H50099,F,50.0,,No
50100,H50100,F,59.0,676.0,No
50101,H50101,,,354.0,No
50102,H50102,M,59.0,,No
50103,H50103,M,57.0,558.0,No
50104,H50104,M,64.0,866.0,Yes
50105,H50105,F,,1030.0,No
50106,H50106,F,36.0,,No
50107,H50107,M,,874.0,No
50108,H50108,F,,218.0,Yes
50109,H50109,M,55.0,484.0,No
50110,H50110,F,,548.0,No
50111,H50111,M,,340.0,Yes
50112,H50112,M,64.0,842.0,Yes
50113,H50113,F,43.0,308.0,Yes
50114,H50114,F,63.0,731.0,Yes
50115,H50115,M,31.0,184.0,Yes
50116,H50116,F,,398.0,Yes
50117,H50117,F,65.0,890.0,No
50118,H50118,M,,,No
50119,H50119,M,47.0,,Yes
50120,H50120,M,,,No
50121,H50121,M,,690.0,No
50122,H50122,M,34.0,,No
50123,H50123,M,,,No
50124,H50124,,63.0,788.0,No
50125,H50125,M,47.0,390.0,Yes
50126,H50126,F,72.0,,No
50127,H50127,M,52.0,417.0,Yes
50128,H50128,F,,,No
50129,H50129,M,70.0,,No
50130,H50130,F,62.0,768.0,Yes
50131,H50131,F,57.0,515.0,No
50132,H50132,F,70.0,1125.0,No
50133,H50133,M,50.0,444.0,No
50134,H50134,M,,667.0,No
50135,H50135,M,65.0,900.0,No
50136,H50136,M,,462.0,No
50137,H50137,M,,,No
50138,H50138,F,51.0,,Yes
50139,H50139,F,65.0,821.0,Yes
50140,H50140,M,47.0,391.0,No
50141,H50141,F,51.0,,Yes
50142,H50142,M,58.0,,No
50143,H50143,F,65.0,809.0,No
50144,H50144,M,64.0,813.0,Yes
50145,H50145,,48.0,,No
50146,H50146,F,63.0,798.0,No
50147,H50147,M,,834.0,Yes
50148,H50148,M,59.0,,Yes
50149,H50149,,,,No
50150,H50150,F,71.0,,No
50151,H50151,M,,371.0,Yes
50152,H50152,F,56.0,542.0,Yes
50153,H50153,F,,1192.0,Yes
50154,H50154,M,,,No
50155,H50155,F,61.0,771.0,Yes
50156,H50156,F,,,No
50157,H50157,M,63.0,,Yes
50158,H50158,M,56.0,564.0,Yes
50159,H50159,M,52.0,,Yes
50160,H50160,M,47.0,356.0,No
50161,H50161,M,45.0,,No
50162,H50162,F,58.0,,No
50163,H50163,M,69.0,1062.0,No
50164,H50164,,63.0,757.0,Yes
50165,H50165,M,48.0,380.0,Yes
50166,H50166,M,62.0,734.0,No
50167,H50167,F,,,Yes
50168,H50168,M,43.0,304.0,Yes
50169,H50169,F,51.0,446.0,Yes
50170,H50170,F,,,Yes
50171,H50171,F,,1166.0,Yes
50172,H50172,M,60.0,642.0,Yes
50173,H50173,F,53.0,,Yes
50174,H50174,,,,Yes
50175,H50175,M,47.0,395.0,Yes
50176,H50176,F,60.0,628.0,No
50177,H50177,M,,887.0,Yes
50178,H50178,F,,,No
50179,H50179,F,,1161.0,No
50180,H50180,M,,,No
50181,H50181,F,,819.0,No
50182,H50182,F,57.0,562.0,No
50183,H50183,F,,765.0,No
50184,H50184,M,,757.0,Yes
50185,H50185,F,58.0,621.0,Yes
50186,H50186,F,,591.0,Yes
50187,H50187,F,57.0,580.0,No
50188,H50188,F,65.0,804.0,No
50189,H50189,F,48.0,,Yes
50190,H50190,F,57.0,536.0,No
50191,H50191,F,59.0,601.0,Yes
50192,H50192,F,66.0,,Yes
50193,H50193,F,50.0,,No
50194,H50194,M,59.0,666.0,No
50195,H50195,M,,508.0,No
50196,H50196,M,57.0,,No
50197,H50197,F,64.0,900.0,No
50198,H50198,M,68.0,986.0,No
50199,H50199,M,,,No
50200,H50200,M,58.0,663.0,No
50201,H50201,F,61.0,783.0,Yes
50202,H50202,,,754.0,
50203,H50203,M,,878.0,Yes
50204,H50204,F,41.0,285.0,No
50205,H50205,M,61.0,,No
50206,H50206,,44.0,308.0,Yes
50207,H50207,M,36.0,223.0,No
50208,H50208,M,,339.0,Yes
50209,H50209,F,40.0,,Yes
50210,H50210,F,65.0,,Yes
50211,H50211,,67.0,956.0,No
50212,H50212,M,,1022.0,Yes
50213,H50213,M,46.0,376.0,No
50214,H50214,F,58.0,656.0,Yes
50215,H50215,M,59.0,620.0,Yes
50216,H50216,M,50.0,,Yes
50217,H50217,M,44.0,314.0,Yes
50218,H50218,F,31.0,188.0,No
50219,H50219,F,46.0,391.0,No
50220,H50220,M,,366.0,No
50221,H50221,F,58.0,672.0,No
50222,H50222,M,63.0,749.0,No
50223,H50223,M,71.0,1109.0,No
50224,H50224,F,59.0,,Yes
50225,H50225,M,,,Yes
50226,H50226,F,,,No
50227,H50227,F,32.0,199.0,No
50228,H50228,F,,242.0,No
50229,H50229,M,52.0,450.0,No
50230,H50230,M,59.0,639.0,Yes
50231,H50231,F,69.0,966.0,No
50232,H50232,F,45.0,348.0,Yes
50233,H50233,F,58.0,,Yes
50234,H50234,F,49.0,,Yes
50235,H50235,,,615.0,No
50236,H50236,M,,521.0,No
50237,H50237,F,,711.0,No
50238,H50238,M,,,Yes
50239,H50239,F,,,No
50240,H50240,M,61.0,787.0,Yes
50241,H50241,F,43.0,304.0,No
50242,H50242,F,61.0,706.0,No
50243,H50243,M,61.0,727.0,No
50244,H50244,,,,No
50245,H50245,M,,187.0,No
50246,H50246,F,,,Yes
50247,H50247,M,53.0,470.0,No
50248,H50248,F,,869.0,No
50249,H50249,F,63.0,717.0,Yes
50250,H50250,F,60.0,621.0,No
50251,H50251,M,59.0,635.0,Yes
50252,H50252,F,,,No
50253,H50253,F,,769.0,No
50254,H50254,F,34.0,255.0,No
50255,H50255,F,65.0,831.0,No
50256,H50256,M,70.0,,No
50257,H50257,M,59.0,631.0,No
50258,H50258,M,63.0,788.0,No
50259,H50259,M,61.0,,No
50260,H50260,M,,,No
50261,H50261,M,64.0,,No
50262,H50262,M,,,No
50263,H50263,F,65.0,883.0,Yes
50264,H50264,F,55.0,450.0,Yes
50265,H50265,M,,307.0,Yes
50266,H50266,M,54.0,492.0,Yes
50267,H50267,F,49.0,382.0,Yes
50268,H50268,F,,,No
50269,H50269,F,50.0,427.0,No
50270,H50270,F,53.0,,Yes
50271,H50271,F,56.0,529.0,No
50272,H50272,M,50.0,,Yes
50273,H50273,F,60.0,637.0,No
50274,H50274,M,,,Yes
50275,H50275,F,38.0,233.0,No
50276,H50276,F,45.0,,Yes
50277,H50277,,62.0,779.0,No
50278,H50278,F,,499.0,Yes
50279,H50279,M,62.0,777.0,No
50280,H50280,M,47.0,389.0,Yes
50281,H50281,F,,,No
50282,H50282,F,44.0,320.0,Yes
50283,H50283,F,62.0,706.0,Yes
50284,H50284,F,,611.0,Yes
50285,H50285,F,,404.0,No
50286,H50286,M,,757.0,Yes
50287,H50287,M,62.0,,No
50288,H50288,F,47.0,357.0,Yes
50289,H50289,F,,637.0,No
50290,H50290,M,,,Yes
50291,H50291,M,61.0,715.0,Yes
50292,H50292,M,64.0,830.0,No
50293,H50293,M,41.0,290.0,No
50294,H50294,F,,,No
50295,H50295,M,,,No
50296,H50296,F,50.0,416.0,Yes
50297,H50297,M,43.0,312.0,No
50298,H50298,M,66.0,,Yes
50299,H50299,M,65.0,845.0,Yes
50300,H50300,M,,932.0,Yes
50301,H50301,F,,,No
50302,H50302,M,59.0,694.0,Yes
50303,H50303,M,59.0,614.0,No
50304,H50304,M,63.0,702.0,No
50305,H50305,F,,636.0,Yes
50306,H50306,M,58.0,,No
50307,H50307,F,64.0,866.0,No
50308,H50308,F,57.0,524.0,No
50309,H50309,F,59.0,697.0,No
50310,H50310,M,70.0,1127.0,No
50311,H50311,M,54.0,467.0,No
50312,H50312,M,64.0,810.0,No
50313,H50313,M,62.0,741.0,No
50314,H50314,F,41.0,,Yes
50315,H50315,M,61.0,,No
50316,H50316,,63.0,722.0,Yes
50317,H50317,F,50.0,427.0,Yes
50318,H50318,F,,215.0,No
50319,H50319,F,,571.0,No
50320,H50320,F,,748.0,Yes
50321,H50321,F,,,Yes
50322,H50322,,44.0,312.0,Yes
50323,H50323,M,64.0,847.0,No
50324,H50324,M,50.0,449.0,Yes
50325,H50325,,,,No
50326,H50326,M,65.0,811.0,No
50327,H50327,F,71.0,1145.0,No
50328,H50328,M,61.0,,Yes
50329,H50329,F,64.0,802.0,Yes
50330,H50330,M,57.0,530.0,No
50331,H50331,F,54.0,461.0,Yes
50332,H50332,F,,,Yes
50333,H50333,M,,,
50334,H50334,M,47.0,381.0,Yes
50335,H50335,F,62.0,,No
50336,H50336,M,61.0,731.0,No
50337,H50337,M,63.0,774.0,Yes
50338,H50338,M,64.0,868.0,No
50339,H50339,F,32.0,203.0,Yes
50340,H50340,M,65.0,855.0,No
50341,H50341,F,40.0,,Yes
50342,H50342,F,62.0,767.0,No
50343,H50343,M,,526.0,No
50344,H50344,F,71.0,1106.0,Yes
50345,H50345,M,59.0,631.0,No
50346,H50346,F,66.0,,Yes
50347,H50347,F,,,Yes
50348,H50348,M,,630.0,No
50349,H50349,M,37.0,253.0,No
50350,H50350,F,56.0,,No
50351,H50351,F,,724.0,Yes
50352,H50352,F,63.0,797.0,Yes
50353,H50353,F,53.0,490.0,Yes
50354,H50354,F,70.0,1139.0,No
50355,H50355,F,,,No
50356,H50356,F,,,Yes
50357,H50357,F,64.0,892.0,Yes
50358,H50358,M,,,No
50359,H50359,M,37.0,247.0,Yes
50360,H50360,F,,,Yes
50361,H50361,F,62.0,,Yes
50362,H50362,M,44.0,341.0,No
50363,H50363,M,,648.0,Yes
50364,H50364,M,,350.0,Yes
50365,H50365,M,47.0,,Yes
50366,H50366,F,,,Yes
50367,H50367,F,51.0,412.0,No
50368,H50368,M,,,Yes
50369,H50369,M,57.0,,No
50370,H50370,,62.0,760.0,Yes
50371,H50371,M,53.0,498.0,Yes
50372,H50372,,55.0,,No
50373,H50373,M,,,Yes
50374,H50374,F,,,No
50375,H50375,M,65.0,816.0,Yes
50376,H50376,,52.0,413.0,Yes
50377,H50377,F,63.0,799.0,Yes
50378,H50378,M,60.0,,Yes
50379,H50379,,61.0,764.0,No
50380,H50380,M,43.0,323.0,Yes
50381,H50381,M,,,Yes
50382,H50382,M,65.0,,Yes
50383,H50383,M,,,Yes
50384,H50384,M,46.0,,No
50385,H50385,,32.0,187.0,No
50386,H50386,M,,930.0,Yes
50387,H50387,F,,891.0,No
50388,H50388,F,53.0,,Yes
50389,H50389,M,46.0,,Yes
50390,H50390,M,49.0,370.0,No
50391,H50391,F,54.0,466.0,
50392,H50392,M,47.0,390.0,Yes
50393,H50393,F,59.0,648.0,No
50394,H50394,F,,,No
50395,H50395,F,56.0,,No
50396,H50396,F,57.0,571.0,Yes
50397,H50397,F,65.0,888.0,Yes
50398,H50398,F,,538.0,Yes
50399,H50399,M,,,Yes
50400,H50400,M,33.0,,Yes
50401,H50401,F,,,Yes
50402,H50402,M,56.0,593.0,No
50403,H50403,F,48.0,,No
50404,H50404,F,,,No
50405,H50405,F,,,No
50406,H50406,F,67.0,,Yes
50407,H50407,M,34.0,224.0,Yes
50408,H50408,M,56.0,562.0,No
50409,H50409,M,,,Yes
50410,H50410,F,56.0,,No
50411,H50411,M,43.0,323.0,No
50412,H50412,M,69.0,1069.0,Yes
50413,H50413,M,61.0,705.0,Yes
50414,H50414,F,62.0,714.0,No
50415,H50415,F,,,No
50416,H50416,F,54.0,,No
50417,H50417,F,43.0,349.0,Yes
50418,H50418,M,59.0,609.0,No
50419,H50419,F,62.0,753.0,No
50420,H50420,M,,547.0,No
50421,H50421,F,45.0,322.0,Yes
50422,H50422,M,64.0,810.0,Yes
50423,H50423,M,,,Yes
50424,H50424,M,,659.0,No
50425,H50425,F,,760.0,Yes
50426,H50426,F,,694.0,Yes
50427,H50427,F,62.0,734.0,Yes
50428,H50428,M,,706.0,No
50429,H50429,F,,321.0,No
50430,H50430,F,,824.0,No
50431,H50431,F,56.0,518.0,No
50432,H50432,F,48.0,400.0,Yes
50433,H50433,F,,485.0,Yes
50434,H50434,M,60.0,648.0,Yes
50435,H50435,F,50.0,,Yes
50436,H50436,F,35.0,257.0,No
50437,H50437,F,49.0,359.0,Yes
50438,H50438,M,,,Yes
50439,H50439,M,,,No
50440,H50440,F,,776.0,Yes
50441,H50441,F,,792.0,Yes
50442,H50442,F,,,No
50443,H50443,,,757.0,No
50444,H50444,F,62.0,702.0,Yes
50445,H50445,M,,769.0,No
50446,H50446,F,,,No
50447,H50447,M,53.0,486.0,Yes
50448,H50448,F,,559.0,No
50449,H50449,M,,,Yes
50450,H50450,F,,458.0,No
50451,H50451,M,,346.0,Yes
50452,H50452,M,56.0,,Yes
50453,H50453,F,,753.0,No
50454,H50454,F,36.0,231.0,Yes
50455,H50455,M,65.0,870.0,No
50456,H50456,M,,,No
50457,H50457,F,,,Yes
50458,H50458,F,57.0,581.0,Yes
50459,H50459,F,59.0,636.0,Yes
50460,H50460,F,58.0,693.0,Yes
50461,H50461,F,,,Yes
50462,H50462,M,57.0,,Yes
50463,H50463,M,58.0,634.0,No
50464,H50464,M,,656.0,No
50465,H50465,M,65.0,829.0,No
50466,H50466,M,57.0,,No
50467,H50467,F,31.0,,Yes
50468,H50468,F,,251.0,Yes
50469,H50469,F,55.0,499.0,Yes
50470,H50470,F,65.0,,Yes
50471,H50471,M,,414.0,Yes
50472,H50472,F,63.0,,No
50473,H50473,F,61.0,766.0,No
50474,H50474,F,57.0,596.0,No
50475,H50475,F,60.0,620.0,Yes
50476,H50476,F,65.0,,Yes
50477,H50477,M,57.0,535.0,Yes
50478,H50478,M,64.0,842.0,No
50479,H50479,M,,571.0,Yes
50480,H50480,M,61.0,762.0,
50481,H50481,F,45.0,337.0,Yes
50482,H50482,F,52.0,440.0,Yes
50483,H50483,F,,634.0,No
50484,H50484,M,,866.0,Yes
50485,H50485,F,,357.0,No
50486,H50486,M,63.0,780.0,No
50487,H50487,F,,948.0,Yes
50488,H50488,F,28.0,200.0,No
50489,H50489,F,55.0,464.0,No
50490,H50490,F,42.0,281.0,Yes
50491,H50491,F,50.0,418.0,No
50492,H50492,M,60.0,618.0,Yes
50493,H50493,,62.0,800.0,Yes
50494,H50494,M,,250.0,No
50495,H50495,F,65.0,875.0,No
50496,H50496,M,,220.0,Yes
50497,H50497,F,,301.0,Yes
50498,H50498,M,,794.0,No
50499,H50499,M,71.0,1119.0,No
50500,H50500,F,,,No
50501,H50501,F,55.0,,No
50502,H50502,F,62.0,799.0,No
50503,H50503,F,43.0,,Yes
50504,H50504,F,43.0,,No
50505,H50505,M,56.0,,No
50506,H50506,F,52.0,427.0,Yes
50507,H50507,M,,,No
50508,H50508,F,,,Yes
50509,H50509,F,,,No
50510,H50510,M,,,Yes
50511,H50511,F,60.0,651.0,Yes
50512,H50512,F,,,Yes
50513,H50513,F,37.0,254.0,Yes
50514,H50514,F,60.0,682.0,Yes
50515,H50515,F,67.0,917.0,No
50516,H50516,F,60.0,621.0,No
50517,H50517,M,,,No
50518,H50518,,,692.0,Yes
50519,H50519,M,,718.0,Yes
50520,H50520,M,54.0,464.0,Yes
50521,H50521,M,,,No
50522,H50522,M,51.0,422.0,No
50523,H50523,M,69.0,1003.0,No
50524,H50524,M,,,No
50525,H50525,M,,488.0,Yes
50526,H50526,,61.0,,No
50527,H50527,F,64.0,839.0,No
50528,H50528,F,,,No
50529,H50529,,61.0,,Yes
50530,H50530,M,40.0,,Yes
50531,H50531,F,30.0,209.0,Yes
50532,H50532,F,,610.0,No
50533,H50533,F,45.0,346.0,No
50534,H50534,M,57.0,560.0,Yes
50535,H50535,M,46.0,371.0,No
50536,H50536,M,,246.0,No
50537,H50537,M,,,Yes
50538,H50538,M,,,No
50539,H50539,F,36.0,,No
50540,H50540,F,68.0,,No
50541,H50541,M,,634.0,Yes
50542,H50542,F,57.0,568.0,Yes
50543,H50543,M,,,No
50544,H50544,F,,,Yes
50545,H50545,F,,,No
50546,H50546,M,63.0,750.0,
50547,H50547,F,66.0,,Yes
50548,H50548,M,,,Yes
50549,H50549,F,57.0,545.0,Yes
50550,H50550,F,,493.0,Yes
50551,H50551,M,,340.0,No
50552,H50552,F,,,Yes
50553,H50553,M,56.0,515.0,No
50554,H50554,F,47.0,,Yes
50555,H50555,M,48.0,,No
50556,H50556,M,46.0,355.0,Yes
50557,H50557,M,54.0,484.0,Yes
50558,H50558,F,,,No
50559,H50559,F,28.0,186.0,Yes
50560,H50560,M,55.0,483.0,No
50561,H50561,M,,,No
50562,H50562,M,35.0,225.0,Yes
50563,H50563,,59.0,673.0,Yes
50564,H50564,F,,1062.0,Yes
50565,H50565,F,57.0,506.0,Yes
50566,H50566,F,,525.0,No
50567,H50567,F,60.0,675.0,No
50568,H50568,F,,180.0,Yes
50569,H50569,F,,,Yes
50570,H50570,F,51.0,419.0,No
50571,H50571,F,60.0,635.0,Yes
50572,H50572,M,,,No
50573,H50573,M,57.0,522.0,No
50574,H50574,M,61.0,726.0,No
50575,H50575,F,,347.0,No
50576,H50576,F,70.0,1141.0,Yes
50577,H50577,M,28.0,209.0,No
50578,H50578,M,,,No
50579,H50579,M,64.0,860.0,Yes
50580,H50580,M,63.0,,No
50581,H50581,F,69.0,980.0,Yes
50582,H50582,F,,,Yes
50583,H50583,M,52.0,,No
50584,H50584,M,,,Yes
50585,H50585,F,57.0,574.0,No
50586,H50586,F,,,No
50587,H50587,M,62.0,,Yes
50588,H50588,F,51.0,,Yes
50589,H50589,M,59.0,654.0,No
50590,H50590,,,397.0,No
50591,H50591,F,47.0,,Yes
50592,H50592,F,,595.0,No
50593,H50593,F,68.0,1021.0,No
50594,H50594,,46.0,,No
50595,H50595,M,64.0,842.0,No
50596,H50596,M,46.0,388.0,Yes
50597,H50597,M,,878.0,No
50598,H50598,M,57.0,,No
50599,H50599,F,43.0,346.0,No
50600,H50600,M,33.0,258.0,No
50601,H50601,M,,,Yes
50602,H50602,F,,,No
50603,H50603,M,,242.0,No
50604,H50604,M,64.0,814.0,Yes
50605,H50605,F,67.0,,No
50606,H50606,F,,,Yes
50607,H50607,M,72.0,,Yes
50608,H50608,M,56.0,,No
50609,H50609,M,,,Yes
50610,H50610,M,63.0,796.0,No
50611,H50611,M,67.0,,Yes
50612,H50612,F,,,No
50613,H50613,M,,,Yes
50614,H50614,M,39.0,288.0,Yes
50615,H50615,F,65.0,864.0,Yes
50616,H50616,F,59.0,,Yes
50617,H50617,M,,615.0,Yes
50618,H50618,F,71.0,1157.0,No
50619,H50619,F,65.0,,No
50620,H50620,F,,587.0,No
50621,H50621,F,,,No
50622,H50622,M,60.0,,No
50623,H50623,F,,916.0,No
50624,H50624,F,,689.0,Yes
50625,H50625,M,63.0,761.0,No
50626,H50626,F,64.0,801.0,No
50627,H50627,F,48.0,396.0,No
50628,H50628,F,53.0,,No
50629,H50629,F,61.0,711.0,Yes
50630,H50630,M,,,No
50631,H50631,M,,827.0,No
50632,H50632,F,59.0,609.0,No
50633,H50633,,58.0,651.0,Yes
50634,H50634,M,64.0,823.0,Yes
50635,H50635,F,62.0,760.0,No
50636,H50636,M,65.0,,Yes
50637,H50637,M,61.0,732.0,Yes
50638,H50638,,56.0,588.0,No
50639,H50639,M,66.0,900.0,No
50640,H50640,F,,364.0,Yes
50641,H50641,F,48.0,399.0,No
50642,H50642,M,52.0,427.0,Yes
50643,H50643,,59.0,656.0,No
50644,H50644,F,53.0,,No
50645,H50645,M,64.0,893.0,Yes
50646,H50646,F,58.0,682.0,Yes
50647,H50647,M,56.0,529.0,Yes
50648,H50648,M,59.0,692.0,No
50649,H50649,F,,622.0,No
50650,H50650,F,30.0,198.0,No
50651,H50651,M,58.0,606.0,No
50652,H50652,F,72.0,1186.0,No
50653,H50653,M,66.0,907.0,No
50654,H50654,F,,825.0,No
50655,H50655,M,64.0,880.0,No
50656,H50656,M,,,Yes
50657,H50657,M,,,Yes
50658,H50658,,,799.0,No
50659,H50659,F,62.0,,Yes
50660,H50660,F,33.0,,Yes
50661,H50661,M,47.0,,No
50662,H50662,F,56.0,597.0,No
50663,H50663,F,,,No
50664,H50664,M,46.0,366.0,No
50665,H50665,M,58.0,,No
50666,H50666,M,57.0,527.0,No
50667,H50667,M,62.0,700.0,No
50668,H50668,M,63.0,715.0,No
50669,H50669,M,71.0,1147.0,No
50670,H50670,F,,,No
50671,H50671,F,43.0,324.0,Yes
50672,H50672,F,,,Yes
50673,H50673,F,68.0,1062.0,No
50674,H50674,,65.0,865.0,Yes
50675,H50675,M,,687.0,Yes
50676,H50676,F,72.0,1197.0,Yes
50677,H50677,M,58.0,616.0,No
50678,H50678,M,56.0,585.0,Yes
50679,H50679,F,64.0,,Yes
50680,H50680,M,,,Yes
50681,H50681,F,43.0,,No
50682,H50682,F,53.0,465.0,No
50683,H50683,M,,959.0,Yes
50684,H50684,M,,865.0,No
50685,H50685,,,,Yes
50686,H50686,M,59.0,692.0,No
50687,H50687,M,50.0,,Yes
50688,H50688,F,68.0,1039.0,No
50689,H50689,F,71.0,1088.0,Yes
50690,H50690,M,58.0,,No
50691,H50691,M,60.0,647.0,No
50692,H50692,M,,873.0,Yes
50693,H50693,M,,,Yes
50694,H50694,F,,744.0,No
50695,H50695,F,52.0,,No
50696,H50696,M,41.0,271.0,No
50697,H50697,M,,,Yes
50698,H50698,F,59.0,,Yes
50699,H50699,M,56.0,502.0,Yes
50700,H50700,F,,429.0,No
50701,H50701,M,,,No
50702,H50702,M,,639.0,No
50703,H50703,M,63.0,795.0,Yes
50704,H50704,M,,,Yes
50705,H50705,M,60.0,,Yes
50706,H50706,F,63.0,751.0,Yes
50707,H50707,M,,333.0,No
50708,H50708,M,69.0,1034.0,Yes
50709,H50709,M,,389.0,No
50710,H50710,F,,,No
50711,H50711,F,,889.0,No
50712,H50712,M,61.0,771.0,Yes
50713,H50713,M,,552.0,No
50714,H50714,F,,496.0,No
50715,H50715,F,64.0,871.0,No
50716,H50716,M,60.0,,Yes
50717,H50717,F,,633.0,Yes
50718,H50718,M,53.0,,No
50719,H50719,M,,400.0,Yes
50720,H50720,M,54.0,496.0,No
50721,H50721,F,56.0,,Yes
50722,H50722,F,,215.0,Yes
50723,H50723,F,,,Yes
50724,H50724,F,57.0,572.0,Yes
