Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
49484,H49484,F,46.0,347.0,No
49485,H49485,F,55.0,,No
49486,H49486,M,,252.0,Yes
49487,H49487,M,63.0,865.0,Yes
49488,H49488,M,46.0,464.0,No
49489,H49489,M,,,No
49490,H49490,F,,,Yes
49491,H49491,F,47.0,382.0,Yes
49492,H49492,M,,730.0,No
49493,H49493,M,64.0,831.0,Yes
49494,H49494,F,,610.0,Yes
49495,H49495,F,61.0,,No
49496,H49496,M,,466.0,Yes
49497,H49497,M,56.0,,Yes
49498,H49498,M,50.0,392.0,No
49499,H49499,M,56.0,,Yes
49500,H49500,F,59.0,765.0,Yes
49501,H49501,F,63.0,737.0,No
49502,H49502,M,63.0,,Yes
49503,H49503,M,,818.0,Yes
49504,H49504,M,56.0,896.0,No
49505,H49505,F,49.0,392.0,No
49506,H49506,M,62.0,883.0,No
49507,H49507,F,60.0,666.0,No
49508,H49508,M,,670.0,Yes
49509,H49509,M,52.0,,Yes
49510,H49510,M,40.0,,No
49511,H49511,M,,,No
49512,H49512,M,62.0,,Yes
49513,H49513,F,61.0,,Yes
49514,H49514,M,56.0,600.0,Yes
49515,H49515,M,64.0,540.0,Yes
49516,H49516,F,59.0,784.0,Yes
49517,H49517,M,62.0,606.0,No
49518,H49518,M,,,Yes
49519,H49519,F,59.0,836.0,No
49520,H49520,F,45.0,416.0,Yes
49521,H49521,F,,437.0,Yes
49522,H49522,F,53.0,389.0,Yes
49523,H49523,F,51.0,,No
49524,H49524,M,62.0,548.0,No
49525,H49525,F,68.0,,Yes
49526,H49526,M,,633.0,Yes
49527,H49527,M,52.0,359.0,No
49528,H49528,M,61.0,768.0,Yes
49529,H49529,F,58.0,,Yes
49530,H49530,M,53.0,385.0,Yes
49531,H49531,M,62.0,,No
49532,H49532,M,44.0,428.0,No
49533,H49533,,55.0,,No
49534,H49534,M,67.0,1034.0,No
49535,H49535,M,,,No
49536,H49536,M,,447.0,No
49537,H49537,M,,528.0,Yes
49538,H49538,M,,390.0,Yes
49539,H49539,M,53.0,479.0,Yes
49540,H49540,M,55.0,524.0,No
49541,H49541,M,,619.0,No
49542,H49542,M,,778.0,Yes
49543,H49543,M,,760.0,Yes
49544,H49544,M,60.0,,Yes
49545,H49545,,,246.0,Yes
49546,H49546,M,59.0,,No
49547,H49547,M,,268.0,No
49548,H49548,F,,201.0,No
49549,H49549,F,57.0,843.0,Yes
49550,H49550,M,60.0,592.0,No
49551,H49551,F,57.0,518.0,Yes
49552,H49552,F,48.0,397.0,No
49553,H49553,F,62.0,518.0,No
49554,H49554,M,38.0,,No
49555,H49555,F,,,No
49556,H49556,M,63.0,592.0,Yes
49557,H49557,M,63.0,542.0,Yes
49558,H49558,F,62.0,852.0,Yes
49559,H49559,M,,925.0,No
49560,H49560,F,,373.0,No
49561,H49561,M,,870.0,No
49562,H49562,M,63.0,718.0,No
49563,H49563,F,47.0,,Yes
49564,H49564,M,49.0,405.0,No
49565,H49565,M,53.0,466.0,Yes
49566,H49566,F,48.0,403.0,Yes
49567,H49567,F,59.0,619.0,No
49568,H49568,F,35.0,193.0,No
49569,H49569,M,60.0,,Yes
49570,H49570,M,,,Yes
49571,H49571,M,70.0,900.0,No
49572,H49572,,45.0,,Yes
49573,H49573,F,43.0,,Yes
49574,H49574,M,67.0,1039.0,No
49575,H49575,M,60.0,679.0,Yes
49576,H49576,,59.0,845.0,No
49577,H49577,M,54.0,489.0,Yes
49578,H49578,F,57.0,859.0,No
49579,H49579,F,45.0,,No
49580,H49580,F,45.0,478.0,Yes
49581,H49581,F,54.0,,No
49582,H49582,F,64.0,,No
49583,H49583,M,,977.0,No
49584,H49584,M,50.0,324.0,No
49585,H49585,F,69.0,1117.0,No
49586,H49586,M,57.0,,Yes
49587,H49587,M,72.0,1088.0,No
49588,H49588,M,46.0,,Yes
49589,H49589,M,49.0,,No
49590,H49590,M,61.0,891.0,Yes
49591,H49591,,43.0,,Yes
49592,H49592,M,62.0,700.0,Yes
49593,H49593,F,,405.0,Yes
49594,H49594,M,56.0,,No
49595,H49595,M,64.0,,No
49596,H49596,,58.0,507.0,Yes
49597,H49597,F,59.0,859.0,No
49598,H49598,M,61.0,762.0,No
49599,H49599,F,58.0,,No
49600,H49600,M,51.0,,Yes
49601,H49601,F,,,No
49602,H49602,M,61.0,,No
49603,H49603,,,226.0,Yes
49604,H49604,F,61.0,703.0,Yes
49605,H49605,M,72.0,1107.0,No
49606,H49606,F,57.0,,No
49607,H49607,M,45.0,,No
49608,H49608,M,45.0,393.0,No
49609,H49609,F,54.0,466.0,Yes
49610,H49610,F,,,Yes
49611,H49611,M,39.0,261.0,No
49612,H49612,M,50.0,,No
49613,H49613,F,62.0,,Yes
49614,H49614,F,48.0,396.0,Yes
49615,H49615,F,54.0,,No
49616,H49616,F,49.0,332.0,Yes
49617,H49617,M,58.0,873.0,Yes
49618,H49618,F,,,Yes
49619,H49619,M,52.0,486.0,No
49620,H49620,M,64.0,,Yes
49621,H49621,,,,Yes
49622,H49622,F,,,No
49623,H49623,M,63.0,644.0,No
49624,H49624,F,58.0,825.0,Yes
49625,H49625,M,56.0,,Yes
49626,H49626,F,,,No
49627,H49627,M,,,Yes
49628,H49628,F,,865.0,No
49629,H49629,M,56.0,569.0,No
49630,H49630,F,66.0,1151.0,Yes
49631,H49631,M,,579.0,Yes
49632,H49632,F,,695.0,Yes
49633,H49633,M,60.0,599.0,No
49634,H49634,M,34.0,,No
49635,H49635,F,,779.0,Yes
49636,H49636,F,,581.0,Yes
49637,H49637,M,57.0,,No
49638,H49638,M,62.0,731.0,No
49639,H49639,F,55.0,537.0,No
49640,H49640,F,57.0,575.0,Yes
49641,H49641,M,43.0,320.0,Yes
49642,H49642,M,59.0,,No
49643,H49643,F,36.0,229.0,Yes
49644,H49644,F,59.0,504.0,Yes
49645,H49645,M,,1135.0,No
49646,H49646,F,30.0,209.0,No
49647,H49647,F,,1001.0,No
49648,H49648,F,61.0,702.0,Yes
49649,H49649,F,61.0,672.0,No
49650,H49650,M,64.0,,
49651,H49651,F,50.0,320.0,No
49652,H49652,F,,923.0,Yes
49653,H49653,,68.0,1097.0,Yes
49654,H49654,F,,,Yes
49655,H49655,M,30.0,235.0,Yes
49656,H49656,M,,466.0,Yes
49657,H49657,M,30.0,,No
49658,H49658,M,42.0,,Yes
49659,H49659,F,,490.0,No
49660,H49660,F,,426.0,No
49661,H49661,M,,,Yes
49662,H49662,F,,418.0,No
49663,H49663,F,38.0,285.0,Yes
49664,H49664,F,64.0,833.0,No
49665,H49665,F,60.0,547.0,Yes
49666,H49666,F,,870.0,No
49667,H49667,,55.0,,No
49668,H49668,M,,569.0,Yes
49669,H49669,F,,756.0,Yes
49670,H49670,F,63.0,,Yes
49671,H49671,F,58.0,880.0,Yes
49672,H49672,F,57.0,894.0,Yes
49673,H49673,F,58.0,622.0,Yes
49674,H49674,F,58.0,752.0,Yes
49675,H49675,M,64.0,859.0,Yes
49676,H49676,F,59.0,873.0,Yes
49677,H49677,F,56.0,504.0,No
49678,H49678,M,61.0,,No
49679,H49679,M,45.0,462.0,Yes
49680,H49680,F,,444.0,No
49681,H49681,M,,195.0,No
49682,H49682,F,58.0,738.0,No
49683,H49683,F,50.0,,No
49684,H49684,M,,493.0,Yes
49685,H49685,F,48.0,439.0,Yes
49686,H49686,F,45.0,416.0,Yes
49687,H49687,F,50.0,,No
49688,H49688,F,44.0,473.0,Yes
49689,H49689,F,60.0,,Yes
49690,H49690,F,50.0,,No
49691,H49691,F,54.0,498.0,Yes
49692,H49692,F,,782.0,No
49693,H49693,F,,648.0,No
49694,H49694,M,61.0,,No
49695,H49695,M,58.0,,Yes
49696,H49696,M,59.0,631.0,Yes
49697,H49697,M,51.0,,No
49698,H49698,M,58.0,,No
49699,H49699,M,,672.0,No
49700,H49700,M,,,Yes
49701,H49701,F,51.0,315.0,No
49702,H49702,F,63.0,544.0,Yes
49703,H49703,F,63.0,573.0,No
49704,H49704,F,,644.0,Yes
49705,H49705,F,50.0,,Yes
49706,H49706,M,56.0,,Yes
49707,H49707,F,63.0,666.0,No
49708,H49708,F,43.0,,No
49709,H49709,M,48.0,324.0,Yes
49710,H49710,F,60.0,,No
49711,H49711,M,60.0,,No
49712,H49712,M,62.0,,Yes
49713,H49713,F,41.0,191.0,Yes
49714,H49714,F,62.0,505.0,Yes
49715,H49715,M,61.0,580.0,No
49716,H49716,F,48.0,341.0,No
49717,H49717,F,64.0,648.0,No
49718,H49718,M,54.0,455.0,No
49719,H49719,M,61.0,,No
49720,H49720,F,58.0,696.0,No
49721,H49721,M,57.0,,No
49722,H49722,F,63.0,862.0,No
49723,H49723,M,69.0,1200.0,Yes
49724,H49724,F,59.0,611.0,Yes
49725,H49725,M,,596.0,No
49726,H49726,F,55.0,811.0,Yes
49727,H49727,F,,,Yes
49728,H49728,,,,Yes
49729,H49729,F,,339.0,Yes
49730,H49730,M,59.0,,No
49731,H49731,M,55.0,760.0,Yes
49732,H49732,M,60.0,729.0,No
49733,H49733,M,40.0,250.0,Yes
49734,H49734,M,42.0,,Yes
49735,H49735,M,43.0,,No
49736,H49736,M,57.0,,No
49737,H49737,F,,,Yes
49738,H49738,M,48.0,,No
49739,H49739,,48.0,,No
49740,H49740,M,60.0,778.0,Yes
49741,H49741,F,64.0,634.0,No
49742,H49742,M,31.0,,No
49743,H49743,F,,,No
49744,H49744,F,29.0,252.0,No
49745,H49745,M,,1000.0,Yes
49746,H49746,F,32.0,,No
49747,H49747,F,42.0,,Yes
49748,H49748,M,56.0,552.0,No
49749,H49749,M,59.0,793.0,Yes
49750,H49750,F,55.0,839.0,No
49751,H49751,M,67.0,,Yes
49752,H49752,F,,1148.0,No
49753,H49753,F,45.0,332.0,No
49754,H49754,F,56.0,609.0,Yes
49755,H49755,M,,,Yes
49756,H49756,M,57.0,509.0,Yes
49757,H49757,M,,879.0,Yes
49758,H49758,F,72.0,926.0,Yes
49759,H49759,F,71.0,969.0,No
49760,H49760,M,32.0,280.0,No
49761,H49761,F,56.0,,Yes
49762,H49762,,61.0,,No
49763,H49763,M,,540.0,Yes
49764,H49764,F,60.0,,Yes
49765,H49765,F,,,No
49766,H49766,M,55.0,571.0,No
49767,H49767,M,57.0,841.0,Yes
49768,H49768,F,62.0,704.0,No
49769,H49769,M,58.0,870.0,No
49770,H49770,F,,246.0,No
49771,H49771,,,336.0,Yes
49772,H49772,M,62.0,,No
49773,H49773,M,60.0,,No
49774,H49774,M,61.0,,No
49775,H49775,,,453.0,Yes
49776,H49776,F,61.0,,No
49777,H49777,M,59.0,,No
49778,H49778,F,55.0,678.0,Yes
49779,H49779,F,,341.0,No
49780,H49780,M,,,Yes
49781,H49781,M,38.0,247.0,Yes
49782,H49782,F,55.0,835.0,Yes
49783,H49783,M,,,No
49784,H49784,M,,,No
49785,H49785,F,33.0,208.0,Yes
49786,H49786,M,,599.0,Yes
49787,H49787,F,68.0,1199.0,No
49788,H49788,M,,314.0,Yes
49789,H49789,M,,596.0,No
49790,H49790,F,68.0,1126.0,Yes
49791,H49791,F,64.0,,
49792,H49792,M,,,No
49793,H49793,F,,418.0,No
49794,H49794,M,,425.0,No
49795,H49795,F,56.0,528.0,Yes
49796,H49796,M,57.0,617.0,No
49797,H49797,,55.0,541.0,Yes
49798,H49798,M,55.0,553.0,No
49799,H49799,M,53.0,,No
49800,H49800,F,62.0,718.0,Yes
49801,H49801,F,61.0,595.0,No
49802,H49802,M,52.0,,Yes
49803,H49803,M,34.0,,Yes
49804,H49804,F,32.0,222.0,Yes
49805,H49805,F,53.0,,Yes
49806,H49806,M,52.0,484.0,No
49807,H49807,F,44.0,437.0,No
49808,H49808,M,60.0,692.0,No
49809,H49809,F,56.0,,No
49810,H49810,,61.0,,No
49811,H49811,M,43.0,403.0,Yes
49812,H49812,F,39.0,221.0,Yes
49813,H49813,M,49.0,,Yes
49814,H49814,F,60.0,,No
49815,H49815,M,,492.0,No
49816,H49816,M,55.0,589.0,Yes
49817,H49817,F,55.0,,Yes
49818,H49818,F,46.0,,No
49819,H49819,F,60.0,723.0,Yes
49820,H49820,F,63.0,716.0,Yes
49821,H49821,F,56.0,,Yes
49822,H49822,M,43.0,438.0,No
49823,H49823,F,,1133.0,Yes
49824,H49824,,44.0,477.0,Yes
49825,H49825,F,52.0,449.0,No
49826,H49826,M,28.0,273.0,Yes
49827,H49827,F,50.0,369.0,No
49828,H49828,M,64.0,,No
49829,H49829,F,42.0,,Yes
49830,H49830,M,56.0,,No
49831,H49831,F,59.0,898.0,Yes
49832,H49832,,48.0,477.0,No
49833,H49833,F,55.0,558.0,No
49834,H49834,F,,,Yes
49835,H49835,F,,,Yes
49836,H49836,F,50.0,,Yes
49837,H49837,F,,,No
49838,H49838,F,62.0,530.0,Yes
49839,H49839,M,,258.0,No
49840,H49840,M,,222.0,Yes
49841,H49841,F,61.0,651.0,Yes
49842,H49842,M,49.0,312.0,Yes
49843,H49843,F,,722.0,No
49844,H49844,F,62.0,,Yes
49845,H49845,M,57.0,568.0,Yes
49846,H49846,,,856.0,No
49847,H49847,M,46.0,,Yes
49848,H49848,M,48.0,,No
49849,H49849,F,60.0,,Yes
49850,H49850,F,37.0,,No
49851,H49851,F,43.0,353.0,Yes
49852,H49852,,57.0,896.0,Yes
49853,H49853,M,46.0,,No
49854,H49854,F,,902.0,No
49855,H49855,M,59.0,,Yes
49856,H49856,M,55.0,839.0,Yes
49857,H49857,M,55.0,,No
49858,H49858,M,42.0,393.0,Yes
49859,H49859,M,,,No
49860,H49860,F,51.0,419.0,Yes
49861,H49861,M,64.0,,Yes
49862,H49862,F,,246.0,Yes
49863,H49863,F,,,Yes
49864,H49864,M,63.0,,No
49865,H49865,M,,1198.0,Yes
49866,H49866,F,61.0,,No
49867,H49867,F,55.0,751.0,Yes
49868,H49868,F,55.0,801.0,Yes
49869,H49869,M,,285.0,Yes
49870,H49870,F,,593.0,No
49871,H49871,F,61.0,,Yes
49872,H49872,M,52.0,310.0,No
49873,H49873,M,,624.0,No
49874,H49874,F,72.0,1060.0,No
49875,H49875,M,64.0,,Yes
49876,H49876,M,64.0,578.0,Yes
49877,H49877,,,291.0,No
49878,H49878,F,,632.0,Yes
49879,H49879,F,65.0,,Yes
49880,H49880,F,60.0,898.0,Yes
49881,H49881,M,39.0,,No
49882,H49882,,58.0,,Yes
49883,H49883,F,71.0,,No
49884,H49884,M,54.0,415.0,No
49885,H49885,M,47.0,302.0,No
49886,H49886,F,,,No
49887,H49887,M,29.0,233.0,No
49888,H49888,M,62.0,,No
49889,H49889,F,51.0,448.0,Yes
49890,H49890,F,58.0,,No
49891,H49891,M,57.0,896.0,No
49892,H49892,F,64.0,809.0,No
49893,H49893,F,43.0,464.0,No
49894,H49894,M,60.0,661.0,Yes
49895,H49895,M,,356.0,No
49896,H49896,M,41.0,294.0,No
49897,H49897,,,533.0,Yes
49898,H49898,M,,534.0,Yes
49899,H49899,M,,419.0,Yes
49900,H49900,M,55.0,,No
49901,H49901,M,62.0,561.0,No
49902,H49902,F,45.0,379.0,Yes
49903,H49903,M,66.0,,Yes
49904,H49904,F,48.0,328.0,No
49905,H49905,M,70.0,,Yes
49906,H49906,M,,513.0,No
49907,H49907,,,863.0,No
49908,H49908,F,64.0,,Yes
49909,H49909,F,50.0,320.0,Yes
49910,H49910,F,,,Yes
49911,H49911,F,50.0,467.0,No
49912,H49912,,64.0,,Yes
49913,H49913,M,,744.0,Yes
49914,H49914,M,54.0,344.0,No
49915,H49915,M,53.0,322.0,Yes
49916,H49916,M,53.0,413.0,No
49917,H49917,F,31.0,238.0,Yes
49918,H49918,F,64.0,624.0,No
49919,H49919,F,60.0,,No
49920,H49920,F,63.0,747.0,No
49921,H49921,F,52.0,,No
49922,H49922,,35.0,298.0,No
49923,H49923,M,43.0,440.0,No
49924,H49924,F,,,Yes
49925,H49925,M,55.0,646.0,No
49926,H49926,M,,,Yes
49927,H49927,M,,212.0,Yes
49928,H49928,M,,330.0,Yes
49929,H49929,F,60.0,,Yes
49930,H49930,M,46.0,498.0,No
49931,H49931,M,55.0,712.0,No
49932,H49932,M,51.0,,No
49933,H49933,M,55.0,867.0,No
49934,H49934,F,56.0,,No
49935,H49935,F,,,No
49936,H49936,F,,691.0,No
49937,H49937,F,61.0,,No
49938,H49938,M,31.0,208.0,No
49939,H49939,M,,226.0,No
49940,H49940,M,43.0,363.0,Yes
49941,H49941,F,71.0,1013.0,No
49942,H49942,M,39.0,213.0,No
49943,H49943,M,,531.0,No
49944,H49944,F,,784.0,No
49945,H49945,,,421.0,No
49946,H49946,F,55.0,,No
49947,H49947,M,58.0,798.0,Yes
49948,H49948,M,51.0,,No
49949,H49949,F,60.0,,Yes
49950,H49950,F,59.0,,Yes
49951,H49951,M,56.0,,Yes
49952,H49952,F,33.0,,No
49953,H49953,M,,273.0,Yes
49954,H49954,M,49.0,418.0,No
49955,H49955,F,56.0,,Yes
49956,H49956,M,57.0,,Yes
49957,H49957,F,55.0,618.0,No
49958,H49958,M,,694.0,Yes
49959,H49959,M,61.0,,
49960,H49960,F,49.0,,No
49961,H49961,M,60.0,878.0,Yes
49962,H49962,M,44.0,,No
49963,H49963,F,,215.0,Yes
49964,H49964,F,,275.0,Yes
49965,H49965,M,53.0,309.0,Yes
49966,H49966,F,46.0,,Yes
49967,H49967,F,,880.0,Yes
49968,H49968,M,,,Yes
49969,H49969,M,,,Yes
49970,H49970,F,64.0,813.0,Yes
49971,H49971,F,,670.0,Yes
49972,H49972,F,42.0,,No
49973,H49973,M,52.0,329.0,No
49974,H49974,M,49.0,334.0,No
49975,H49975,M,61.0,724.0,Yes
49976,H49976,F,,773.0,
49977,H49977,F,64.0,,Yes
49978,H49978,M,55.0,697.0,No
49979,H49979,F,,,No
49980,H49980,M,62.0,,No
49981,H49981,F,,,Yes
49982,H49982,M,,,Yes
49983,H49983,F,57.0,,No
49984,H49984,M,,,Yes
49985,H49985,M,63.0,,Yes
49986,H49986,M,,658.0,No
49987,H49987,F,,381.0,Yes
49988,H49988,M,60.0,,No
49989,H49989,M,53.0,,No
49990,H49990,M,60.0,732.0,No
49991,H49991,M,60.0,,Yes
49992,H49992,F,62.0,561.0,No
49993,H49993,F,59.0,669.0,No
49994,H49994,F,,,No
49995,H49995,,55.0,724.0,No
49996,H49996,F,62.0,,No
49997,H49997,F,62.0,637.0,No
49998,H49998,F,,302.0,Yes
49999,H49999,F,55.0,571.0,Yes
50000,H50000,M,31.0,180.0,No
50001,H50001,M,,405.0,No
50002,H50002,M,35.0,253.0,Yes
50003,H50003,,59.0,619.0,No
50004,H50004,F,48.0,348.0,Yes
50005,H50005,F,62.0,555.0,No
50006,H50006,F,61.0,,No
50007,H50007,F,49.0,321.0,No
50008,H50008,M,,,No
50009,H50009,F,,467.0,No
50010,H50010,F,63.0,838.0,Yes
50011,H50011,M,,218.0,No
50012,H50012,M,56.0,738.0,Yes
50013,H50013,M,44.0,465.0,Yes
50014,H50014,F,51.0,395.0,Yes
50015,H50015,M,,1072.0,No
50016,H50016,F,56.0,,No
50017,H50017,M,59.0,,No
50018,H50018,M,62.0,554.0,No
50019,H50019,F,56.0,559.0,No
50020,H50020,M,55.0,604.0,Yes
50021,H50021,M,58.0,,No
50022,H50022,F,44.0,365.0,No
50023,H50023,M,62.0,,Yes
50024,H50024,,,985.0,Yes
50025,H50025,F,,544.0,Yes
50026,H50026,F,,,No
50027,H50027,M,48.0,,Yes
50028,H50028,F,64.0,766.0,No
50029,H50029,F,59.0,827.0,Yes
50030,H50030,M,64.0,756.0,Yes
50031,H50031,F,55.0,,Yes
50032,H50032,F,,338.0,Yes
50033,H50033,F,61.0,890.0,No
50034,H50034,M,,,No
50035,H50035,F,,425.0,No
50036,H50036,M,,775.0,Yes
50037,H50037,M,46.0,331.0,Yes
50038,H50038,F,61.0,550.0,No
50039,H50039,F,,,No
50040,H50040,M,,529.0,No
50041,H50041,F,61.0,705.0,Yes
50042,H50042,M,57.0,601.0,No
50043,H50043,F,60.0,707.0,No
50044,H50044,F,55.0,,No
50045,H50045,F,,708.0,No
50046,H50046,M,59.0,,No
50047,H50047,F,53.0,402.0,Yes
50048,H50048,M,60.0,679.0,Yes
50049,H50049,M,51.0,455.0,No
50050,H50050,M,62.0,682.0,Yes
50051,H50051,F,56.0,602.0,Yes
50052,H50052,M,,1004.0,Yes
50053,H50053,M,42.0,391.0,Yes
50054,H50054,F,43.0,423.0,Yes
50055,H50055,F,59.0,678.0,No
50056,H50056,M,56.0,883.0,No
50057,H50057,M,40.0,274.0,Yes
50058,H50058,M,60.0,762.0,No
50059,H50059,M,,624.0,Yes
50060,H50060,M,59.0,877.0,No
50061,H50061,M,37.0,,Yes
50062,H50062,M,53.0,405.0,Yes
50063,H50063,M,40.0,207.0,No
50064,H50064,M,,,Yes
50065,H50065,M,55.0,,No
50066,H50066,F,43.0,345.0,No
50067,H50067,M,33.0,248.0,
50068,H50068,M,,574.0,Yes
50069,H50069,M,54.0,,No
50070,H50070,,60.0,811.0,No
50071,H50071,F,,1123.0,No
50072,H50072,M,49.0,381.0,Yes
50073,H50073,F,,338.0,Yes
50074,H50074,F,56.0,,No
50075,H50075,F,44.0,,Yes
50076,H50076,M,59.0,,No
50077,H50077,F,64.0,503.0,Yes
50078,H50078,M,64.0,683.0,No
50079,H50079,F,55.0,,No
50080,H50080,M,71.0,,Yes
50081,H50081,M,,599.0,No
50082,H50082,M,51.0,,Yes
50083,H50083,M,,673.0,Yes
50084,H50084,F,53.0,,No
50085,H50085,F,56.0,723.0,Yes
50086,H50086,M,47.0,,No
50087,H50087,M,,463.0,Yes
50088,H50088,M,56.0,897.0,No
50089,H50089,M,36.0,,No
50090,H50090,M,48.0,,No
50091,H50091,M,61.0,743.0,No
50092,H50092,M,50.0,385.0,No
50093,H50093,M,,,Yes
50094,H50094,F,43.0,,No
50095,H50095,M,,,Yes
50096,H50096,M,61.0,561.0,No
50097,H50097,F,,993.0,Yes
50098,H50098,,61.0,832.0,Yes
50099,H50099,F,61.0,869.0,Yes
50100,H50100,M,40.0,,Yes
50101,H50101,M,59.0,722.0,Yes
50102,H50102,F,68.0,1135.0,No
50103,H50103,M,60.0,788.0,Yes
50104,H50104,F,50.0,477.0,Yes
50105,H50105,M,57.0,834.0,Yes
50106,H50106,M,58.0,652.0,No
50107,H50107,M,,,No
50108,H50108,F,45.0,316.0,Yes
50109,H50109,,60.0,,No
50110,H50110,F,,781.0,No
50111,H50111,M,,,Yes
50112,H50112,F,54.0,311.0,No
50113,H50113,F,64.0,,No
50114,H50114,F,,733.0,No
50115,H50115,M,,1033.0,Yes
50116,H50116,M,52.0,383.0,No
50117,H50117,F,55.0,807.0,Yes
50118,H50118,F,,554.0,No
50119,H50119,M,,,Yes
50120,H50120,F,67.0,,No
50121,H50121,M,62.0,661.0,No
50122,H50122,F,,,Yes
50123,H50123,M,,671.0,No
50124,H50124,F,58.0,,Yes
50125,H50125,M,52.0,,Yes
50126,H50126,M,52.0,,Yes
50127,H50127,M,,,Yes
50128,H50128,M,60.0,783.0,No
50129,H50129,F,62.0,,No
50130,H50130,F,,254.0,No
50131,H50131,F,47.0,,Yes
50132,H50132,F,45.0,308.0,No
50133,H50133,M,47.0,316.0,Yes
50134,H50134,M,,794.0,No
50135,H50135,,31.0,192.0,No
50136,H50136,M,,,Yes
50137,H50137,M,59.0,637.0,Yes
50138,H50138,M,,,No
50139,H50139,M,69.0,1095.0,No
50140,H50140,F,63.0,830.0,No
50141,H50141,F,59.0,551.0,No
50142,H50142,M,64.0,,No
50143,H50143,M,,456.0,Yes
50144,H50144,F,,181.0,Yes
50145,H50145,F,50.0,,No
50146,H50146,F,49.0,342.0,No
50147,H50147,M,55.0,,No
50148,H50148,F,59.0,,No
50149,H50149,F,62.0,845.0,No
50150,H50150,M,,321.0,No
50151,H50151,F,,656.0,Yes
50152,H50152,F,38.0,214.0,No
50153,H50153,M,,441.0,No
50154,H50154,M,56.0,848.0,Yes
50155,H50155,M,43.0,305.0,Yes
50156,H50156,M,,401.0,Yes
50157,H50157,F,52.0,,No
50158,H50158,,,557.0,Yes
50159,H50159,F,54.0,467.0,No
50160,H50160,F,,,Yes
50161,H50161,F,66.0,,No
50162,H50162,M,,542.0,No
50163,H50163,M,,506.0,No
50164,H50164,F,,849.0,Yes
50165,H50165,M,,441.0,Yes
50166,H50166,F,60.0,519.0,No
50167,H50167,F,59.0,,Yes
50168,H50168,F,55.0,,Yes
50169,H50169,F,,381.0,Yes
50170,H50170,,,801.0,No
50171,H50171,F,55.0,817.0,Yes
50172,H50172,F,56.0,815.0,No
50173,H50173,M,,480.0,No
50174,H50174,F,66.0,,No
50175,H50175,M,,412.0,No
50176,H50176,F,31.0,247.0,Yes
50177,H50177,M,53.0,,Yes
50178,H50178,M,46.0,,Yes
50179,H50179,M,58.0,,No
50180,H50180,F,66.0,1161.0,Yes
50181,H50181,F,41.0,222.0,Yes
50182,H50182,F,45.0,453.0,No
50183,H50183,M,45.0,372.0,No
50184,H50184,F,,949.0,Yes
50185,H50185,F,70.0,,Yes
50186,H50186,F,33.0,297.0,Yes
50187,H50187,M,,387.0,Yes
50188,H50188,,56.0,785.0,Yes
50189,H50189,M,,355.0,No
50190,H50190,F,,935.0,No
50191,H50191,F,43.0,,Yes
50192,H50192,F,65.0,,Yes
50193,H50193,M,,868.0,Yes
50194,H50194,F,56.0,565.0,No
50195,H50195,M,,,Yes
50196,H50196,M,,470.0,No
50197,H50197,M,71.0,987.0,Yes
50198,H50198,,49.0,356.0,Yes
50199,H50199,F,,,Yes
50200,H50200,M,,,No
50201,H50201,M,,407.0,No
50202,H50202,M,,857.0,No
50203,H50203,M,61.0,,Yes
50204,H50204,M,60.0,,Yes
50205,H50205,F,,,Yes
50206,H50206,F,,659.0,No
50207,H50207,F,64.0,519.0,Yes
50208,H50208,M,53.0,,No
50209,H50209,M,,,No
50210,H50210,M,53.0,465.0,Yes
50211,H50211,F,,749.0,Yes
50212,H50212,M,,,Yes
50213,H50213,M,51.0,424.0,No
50214,H50214,M,,,Yes
50215,H50215,M,59.0,636.0,Yes
50216,H50216,M,56.0,,Yes
50217,H50217,M,,184.0,No
50218,H50218,F,32.0,,No
50219,H50219,F,63.0,,No
50220,H50220,M,,382.0,Yes
50221,H50221,F,71.0,985.0,Yes
50222,H50222,M,64.0,855.0,No
50223,H50223,M,61.0,825.0,Yes
50224,H50224,M,,411.0,No
50225,H50225,M,,426.0,Yes
50226,H50226,M,56.0,878.0,No
50227,H50227,F,,,Yes
50228,H50228,M,49.0,430.0,No
50229,H50229,M,59.0,632.0,Yes
50230,H50230,M,61.0,,Yes
50231,H50231,M,,,Yes
50232,H50232,M,58.0,,No
50233,H50233,F,55.0,697.0,Yes
50234,H50234,M,46.0,,Yes
50235,H50235,M,54.0,498.0,No
50236,H50236,F,55.0,759.0,Yes
50237,H50237,M,64.0,766.0,No
50238,H50238,M,,493.0,No
50239,H50239,M,,851.0,Yes
50240,H50240,M,62.0,800.0,No
50241,H50241,M,,1169.0,No
50242,H50242,M,54.0,,No
50243,H50243,F,54.0,,No
50244,H50244,M,63.0,653.0,No
50245,H50245,M,63.0,,Yes
50246,H50246,M,59.0,591.0,No
50247,H50247,,59.0,671.0,Yes
50248,H50248,M,,756.0,Yes
50249,H50249,F,,,Yes
50250,H50250,M,49.0,,No
50251,H50251,F,,867.0,Yes
50252,H50252,F,51.0,491.0,No
50253,H50253,M,58.0,608.0,Yes
50254,H50254,F,69.0,907.0,Yes
50255,H50255,M,,632.0,No
50256,H50256,F,43.0,392.0,No
50257,H50257,M,58.0,,No
50258,H50258,M,64.0,638.0,No
50259,H50259,M,56.0,534.0,No
