,Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
59486,59487,H59487,F,55.812658936611996,606.585796607797,Yes
59487,59488,H59488,F,55.812658936611996,804.0,No
59488,59489,H59489,M,41.0,299.0,Yes
59489,59490,H59490,M,55.812658936611996,606.585796607797,Yes
59490,59491,H59491,F,50.0,440.0,No
59491,59492,H59492,M,48.0,351.0,Yes
59492,59493,H59493,M,55.812658936611996,198.0,Yes
59493,59494,H59494,F,60.0,699.0,Yes
59494,59495,H59495,F,55.812658936611996,606.585796607797,No
59495,59496,H59496,F,66.0,927.0,Yes
59496,59497,H59497,F,61.0,739.0,Yes
59497,59498,H59498,F,63.0,704.0,Yes
59498,59499,H59499,F,55.812658936611996,673.0,No
59499,59500,H59500,M,65.0,872.0,No
59500,59501,H59501,F,29.0,183.0,No
59502,59503,H59503,M,46.0,374.0,Yes
59503,59504,H59504,M,55.812658936611996,606.585796607797,No
59504,59505,H59505,F,55.812658936611996,606.585796607797,No
59505,59506,H59506,F,71.0,606.585796607797,Yes
59506,59507,H59507,F,58.0,675.0,Yes
59507,59508,H59508,M,56.0,517.0,Yes
59508,59509,H59509,F,62.0,784.0,Yes
59509,59510,H59510,M,65.0,833.0,No
59510,59511,H59511,M,55.812658936611996,451.0,Yes
59511,59512,H59512,M,72.0,1197.0,Yes
59512,59513,H59513,M,58.0,624.0,No
59513,59514,H59514,M,57.0,543.0,Yes
59514,59515,H59515,F,45.0,606.585796607797,Yes
59515,59516,H59516,M,55.812658936611996,606.585796607797,No
59516,59517,H59517,M,53.0,606.585796607797,No
59517,59518,H59518,F,57.0,575.0,No
59518,59519,H59519,F,64.0,865.0,No
59519,59520,H59520,F,40.0,606.585796607797,Yes
59520,59521,H59521,F,62.0,798.0,No
59521,59522,H59522,F,56.0,606.585796607797,No
59522,59523,H59523,F,57.0,552.0,No
59523,59524,H59524,M,58.0,632.0,No
59524,59525,H59525,F,60.0,659.0,Yes
59525,59526,H59526,F,64.0,875.0,Yes
59526,59527,H59527,F,69.0,1025.0,No
59527,59528,H59528,F,63.0,727.0,Yes
59528,59529,H59529,M,65.0,606.585796607797,No
59529,59530,H59530,F,55.812658936611996,780.0,Yes
59531,59532,H59532,F,55.812658936611996,396.0,No
59532,59533,H59533,F,52.0,429.0,No
59533,59534,H59534,M,71.0,1084.0,Yes
59534,59535,H59535,M,62.0,719.0,No
59535,59536,H59536,F,67.0,946.0,Yes
59536,59537,H59537,F,55.812658936611996,606.585796607797,Yes
59537,59538,H59538,F,64.0,856.0,No
59538,59539,H59539,M,53.0,467.0,Yes
59539,59540,H59540,M,62.0,606.585796607797,Yes
59540,59541,H59541,F,29.0,180.0,No
59541,59542,H59542,F,55.812658936611996,606.585796607797,Yes
59542,59543,H59543,F,57.0,562.0,Yes
59543,59544,H59544,F,49.0,396.0,No
59544,59545,H59545,F,49.0,606.585796607797,Yes
59545,59546,H59546,M,55.812658936611996,606.585796607797,No
59546,59547,H59547,F,64.0,606.585796607797,Yes
59547,59548,H59548,M,65.0,873.0,No
59548,59549,H59549,F,49.0,384.0,No
59549,59550,H59550,M,60.0,606.585796607797,No
59550,59551,H59551,F,67.0,953.0,No
59551,59552,H59552,F,55.812658936611996,606.585796607797,Yes
59552,59553,H59553,M,57.0,543.0,No
59553,59554,H59554,F,54.0,606.585796607797,No
59554,59555,H59555,M,55.812658936611996,606.0,No
59555,59556,H59556,F,60.0,696.0,Yes
59556,59557,H59557,M,48.0,367.0,Yes
59557,59558,H59558,M,55.812658936611996,839.0,No
59558,59559,H59559,F,56.0,523.0,No
59559,59560,H59560,M,53.0,456.0,No
59560,59561,H59561,F,55.812658936611996,1191.0,Yes
59561,59562,H59562,F,55.812658936611996,606.585796607797,No
59562,59563,H59563,F,66.0,948.0,Yes
59563,59564,H59564,M,55.812658936611996,803.0,Yes
59565,59566,H59566,F,43.0,329.0,No
59566,59567,H59567,M,55.812658936611996,866.0,No
59567,59568,H59568,F,55.812658936611996,809.0,No
59568,59569,H59569,F,53.0,606.585796607797,Yes
59569,59570,H59570,M,34.0,606.585796607797,Yes
59570,59571,H59571,M,55.812658936611996,649.0,No
59571,59572,H59572,M,60.0,654.0,Yes
59572,59573,H59573,F,57.0,570.0,No
59573,59574,H59574,F,57.0,533.0,No
59574,59575,H59575,M,55.812658936611996,606.585796607797,No
59575,59576,H59576,F,63.0,606.585796607797,No
59576,59577,H59577,F,66.0,904.0,No
59577,59578,H59578,M,36.0,606.585796607797,Yes
59579,59580,H59580,F,55.812658936611996,587.0,No
59580,59581,H59581,F,55.812658936611996,606.585796607797,Yes
59581,59582,H59582,F,57.0,509.0,No
59582,59583,H59583,F,71.0,1153.0,Yes
59583,59584,H59584,F,32.0,606.585796607797,Yes
59584,59585,H59585,M,55.812658936611996,606.585796607797,Yes
59585,59586,H59586,F,55.812658936611996,647.0,No
59586,59587,H59587,F,43.0,344.0,No
59587,59588,H59588,F,55.812658936611996,606.585796607797,No
59588,59589,H59589,M,47.0,368.0,No
59589,59590,H59590,F,63.0,606.585796607797,Yes
59590,59591,H59591,F,56.0,571.0,Yes
59591,59592,H59592,M,46.0,606.585796607797,Yes
59592,59593,H59593,F,52.0,413.0,No
59593,59594,H59594,F,58.0,642.0,Yes
59594,59595,H59595,F,52.0,436.0,Yes
59595,59596,H59596,M,44.0,314.0,No
59596,59597,H59597,F,55.812658936611996,606.585796607797,No
59597,59598,H59598,F,33.0,606.585796607797,Yes
59598,59599,H59599,F,65.0,869.0,No
59599,59600,H59600,M,58.0,688.0,No
59600,59601,H59601,F,47.0,390.0,Yes
59601,59602,H59602,M,55.0,606.585796607797,No
59603,59604,H59604,M,60.0,605.0,Yes
59605,59606,H59606,F,60.0,606.585796607797,Yes
59606,59607,H59607,M,58.0,606.585796607797,No
59607,59608,H59608,F,49.0,377.0,Yes
59608,59609,H59609,F,61.0,606.585796607797,Yes
59609,59610,H59610,F,55.812658936611996,606.585796607797,No
59610,59611,H59611,M,54.0,479.0,No
59611,59612,H59612,F,67.0,606.585796607797,No
59612,59613,H59613,F,60.0,614.0,No
59613,59614,H59614,M,56.0,606.585796607797,No
59614,59615,H59615,M,55.812658936611996,606.585796607797,Yes
59615,59616,H59616,F,58.0,634.0,No
59616,59617,H59617,F,47.0,606.585796607797,No
59617,59618,H59618,F,49.0,369.0,Yes
59618,59619,H59619,F,44.0,309.0,Yes
59619,59620,H59620,F,65.0,878.0,No
59620,59621,H59621,M,55.812658936611996,606.585796607797,Yes
59621,59622,H59622,F,64.0,606.585796607797,Yes
59622,59623,H59623,F,55.812658936611996,606.585796607797,Yes
59623,59624,H59624,M,54.0,606.585796607797,Yes
59624,59625,H59625,M,71.0,1132.0,Yes
59625,59626,H59626,M,30.0,181.0,No
59626,59627,H59627,M,55.812658936611996,606.585796607797,No
59627,59628,H59628,M,55.812658936611996,701.0,Yes
59628,59629,H59629,F,55.0,606.585796607797,No
59629,59630,H59630,F,33.0,233.0,No
59630,59631,H59631,F,59.0,606.585796607797,No
59631,59632,H59632,F,55.812658936611996,746.0,Yes
59632,59633,H59633,F,55.812658936611996,694.0,No
59633,59634,H59634,F,58.0,695.0,Yes
59634,59635,H59635,M,59.0,614.0,No
59635,59636,H59636,M,55.0,487.0,Yes
59636,59637,H59637,F,55.812658936611996,212.0,Yes
59638,59639,H59639,M,65.0,881.0,Yes
59640,59641,H59641,M,62.0,753.0,Yes
59641,59642,H59642,M,51.0,606.585796607797,No
59642,59643,H59643,F,55.812658936611996,606.585796607797,Yes
59643,59644,H59644,M,55.812658936611996,606.585796607797,Yes
59644,59645,H59645,F,55.812658936611996,636.0,No
59645,59646,H59646,F,65.0,826.0,Yes
59646,59647,H59647,F,55.812658936611996,606.585796607797,Yes
59647,59648,H59648,M,47.0,356.0,No
59648,59649,H59649,M,61.0,606.585796607797,Yes
59649,59650,H59650,M,55.812658936611996,606.585796607797,No
59650,59651,H59651,F,59.0,606.585796607797,Yes
59651,59652,H59652,M,46.0,381.0,No
59652,59653,H59653,F,55.812658936611996,606.585796607797,No
59653,59654,H59654,M,58.0,672.0,No
59654,59655,H59655,M,55.812658936611996,606.585796607797,Yes
59655,59656,H59656,M,67.0,960.0,Yes
59656,59657,H59657,M,49.0,359.0,No
59657,59658,H59658,F,55.812658936611996,519.0,Yes
59658,59659,H59659,F,60.0,657.0,Yes
59659,59660,H59660,F,55.812658936611996,606.585796607797,Yes
59660,59661,H59661,F,57.0,505.0,No
59661,59662,H59662,F,44.0,327.0,No
59663,59664,H59664,M,62.0,760.0,No
59664,59665,H59665,F,58.0,606.585796607797,Yes
59665,59666,H59666,M,61.0,757.0,Yes
59666,59667,H59667,F,51.0,426.0,Yes
59667,59668,H59668,M,55.812658936611996,606.585796607797,Yes
59668,59669,H59669,F,67.0,911.0,Yes
59669,59670,H59670,F,64.0,884.0,No
59670,59671,H59671,M,54.0,462.0,Yes
59671,59672,H59672,F,57.0,511.0,No
59672,59673,H59673,F,55.812658936611996,692.0,Yes
59673,59674,H59674,M,55.812658936611996,606.585796607797,Yes
59674,59675,H59675,F,57.0,551.0,Yes
59675,59676,H59676,M,59.0,606.0,No
59676,59677,H59677,F,55.812658936611996,826.0,No
59677,59678,H59678,F,56.0,606.585796607797,No
59678,59679,H59679,F,39.0,291.0,Yes
59679,59680,H59680,F,55.0,606.585796607797,Yes
59680,59681,H59681,F,54.0,606.585796607797,No
59681,59682,H59682,F,57.0,606.585796607797,No
59683,59684,H59684,M,58.0,606.585796607797,No
59684,59685,H59685,M,63.0,606.585796607797,No
59685,59686,H59686,F,49.0,357.0,Yes
59686,59687,H59687,F,62.0,701.0,No
59687,59688,H59688,F,55.812658936611996,382.0,Yes
59688,59689,H59689,F,63.0,606.585796607797,No
59689,59690,H59690,F,57.0,606.585796607797,No
59690,59691,H59691,F,55.812658936611996,880.0,No
59691,59692,H59692,M,48.0,606.585796607797,Yes
59692,59693,H59693,M,61.0,725.0,Yes
59693,59694,H59694,M,55.812658936611996,472.0,Yes
59694,59695,H59695,M,60.0,600.0,No
59695,59696,H59696,M,55.812658936611996,728.0,Yes
59696,59697,H59697,M,55.812658936611996,606.585796607797,No
59697,59698,H59698,M,63.0,754.0,Yes
59698,59699,H59699,F,57.0,510.0,Yes
59699,59700,H59700,F,44.0,332.0,Yes
59700,59701,H59701,F,55.812658936611996,606.585796607797,No
59702,59703,H59703,M,55.812658936611996,606.585796607797,No
59703,59704,H59704,F,55.812658936611996,976.0,No
59704,59705,H59705,F,66.0,905.0,Yes
59705,59706,H59706,M,32.0,606.585796607797,No
59706,59707,H59707,F,55.812658936611996,606.585796607797,Yes
59707,59708,H59708,M,66.0,918.0,No
59708,59709,H59709,F,56.0,606.585796607797,Yes
59709,59710,H59710,M,55.812658936611996,606.585796607797,Yes
59710,59711,H59711,F,66.0,901.0,No
59711,59712,H59712,M,55.812658936611996,606.585796607797,No
59712,59713,H59713,F,43.0,337.0,No
59713,59714,H59714,F,67.0,949.0,No
59715,59716,H59716,F,43.0,311.0,Yes
59716,59717,H59717,M,55.0,497.0,Yes
59717,59718,H59718,M,58.0,621.0,Yes
59718,59719,H59719,M,42.0,606.585796607797,Yes
59719,59720,H59720,M,55.812658936611996,580.0,No
59720,59721,H59721,M,68.0,606.585796607797,No
59721,59722,H59722,M,53.0,606.585796607797,Yes
59723,59724,H59724,F,60.0,627.0,No
59724,59725,H59725,M,46.0,389.0,Yes
59725,59726,H59726,F,55.812658936611996,606.585796607797,No
59726,59727,H59727,M,55.812658936611996,606.585796607797,Yes
59727,59728,H59728,F,55.812658936611996,785.0,Yes
59729,59730,H59730,M,42.0,269.0,Yes
59730,59731,H59731,F,65.0,800.0,Yes
59731,59732,H59732,M,55.0,606.585796607797,Yes
59732,59733,H59733,M,55.812658936611996,606.585796607797,Yes
59733,59734,H59734,M,55.812658936611996,606.585796607797,No
59734,59735,H59735,M,69.0,983.0,Yes
59735,59736,H59736,F,55.812658936611996,606.585796607797,Yes
59736,59737,H59737,F,46.0,350.0,Yes
59737,59738,H59738,M,64.0,831.0,No
59738,59739,H59739,F,55.812658936611996,606.585796607797,No
59739,59740,H59740,F,49.0,389.0,Yes
59741,59742,H59742,F,62.0,606.585796607797,Yes
59742,59743,H59743,M,62.0,713.0,Yes
59743,59744,H59744,M,55.812658936611996,606.585796607797,Yes
59744,59745,H59745,M,55.812658936611996,606.585796607797,No
59746,59747,H59747,M,60.0,655.0,No
59747,59748,H59748,F,55.812658936611996,606.585796607797,No
59748,59749,H59749,F,62.0,743.0,Yes
59750,59751,H59751,M,66.0,606.585796607797,Yes
59751,59752,H59752,M,62.0,790.0,No
59752,59753,H59753,M,55.812658936611996,606.585796607797,Yes
59753,59754,H59754,M,63.0,730.0,Yes
59754,59755,H59755,F,55.812658936611996,606.585796607797,No
59755,59756,H59756,M,43.0,350.0,Yes
59756,59757,H59757,M,55.0,455.0,Yes
59757,59758,H59758,M,61.0,606.585796607797,Yes
59758,59759,H59759,M,55.812658936611996,890.0,No
59759,59760,H59760,F,55.812658936611996,759.0,Yes
59760,59761,H59761,F,54.0,457.0,Yes
59761,59762,H59762,M,55.812658936611996,606.585796607797,No
59762,59763,H59763,F,60.0,645.0,Yes
59763,59764,H59764,M,55.812658936611996,346.0,No
59764,59765,H59765,F,57.0,606.585796607797,Yes
59765,59766,H59766,F,55.812658936611996,606.585796607797,Yes
59766,59767,H59767,F,55.812658936611996,793.0,No
59767,59768,H59768,M,60.0,647.0,Yes
59768,59769,H59769,M,55.0,461.0,No
59769,59770,H59770,F,50.0,606.585796607797,Yes
59770,59771,H59771,F,55.812658936611996,606.585796607797,No
59771,59772,H59772,F,34.0,606.585796607797,No
59772,59773,H59773,M,63.0,728.0,No
59773,59774,H59774,M,57.0,606.585796607797,No
59775,59776,H59776,M,64.0,606.585796607797,No
59776,59777,H59777,M,63.0,785.0,No
59777,59778,H59778,M,55.812658936611996,687.0,No
59778,59779,H59779,M,72.0,1183.0,Yes
59779,59780,H59780,F,57.0,551.0,No
59780,59781,H59781,F,55.812658936611996,606.585796607797,Yes
59781,59782,H59782,F,55.812658936611996,606.585796607797,Yes
59782,59783,H59783,M,56.0,522.0,Yes
59783,59784,H59784,M,56.0,578.0,Yes
59784,59785,H59785,M,60.0,627.0,Yes
59785,59786,H59786,M,63.0,702.0,No
59786,59787,H59787,M,60.0,638.0,Yes
59787,59788,H59788,F,55.812658936611996,606.585796607797,No
59788,59789,H59789,F,61.0,794.0,Yes
59789,59790,H59790,M,56.0,510.0,Yes
59790,59791,H59791,F,65.0,606.585796607797,Yes
59791,59792,H59792,M,63.0,785.0,Yes
59792,59793,H59793,M,43.0,325.0,Yes
59793,59794,H59794,M,43.0,606.585796607797,Yes
59794,59795,H59795,F,55.812658936611996,864.0,No
59795,59796,H59796,F,69.0,1042.0,No
59796,59797,H59797,M,55.812658936611996,606.585796607797,No
59797,59798,H59798,M,55.812658936611996,606.585796607797,Yes
59798,59799,H59799,M,55.812658936611996,606.585796607797,No
59799,59800,H59800,M,57.0,504.0,No
59800,59801,H59801,F,65.0,885.0,Yes
59802,59803,H59803,M,55.812658936611996,1035.0,Yes
59804,59805,H59805,F,61.0,606.585796607797,No
59805,59806,H59806,F,48.0,395.0,Yes
59806,59807,H59807,F,56.0,524.0,Yes
59807,59808,H59808,M,55.812658936611996,606.585796607797,No
59808,59809,H59809,F,55.812658936611996,782.0,Yes
59809,59810,H59810,F,56.0,546.0,Yes
59810,59811,H59811,F,46.0,383.0,No
59811,59812,H59812,M,55.812658936611996,606.585796607797,Yes
59812,59813,H59813,M,61.0,771.0,No
59813,59814,H59814,M,69.0,1034.0,No
59814,59815,H59815,M,55.812658936611996,606.585796607797,No
59815,59816,H59816,M,55.0,467.0,Yes
59816,59817,H59817,M,60.0,651.0,No
59817,59818,H59818,M,55.812658936611996,606.585796607797,Yes
59818,59819,H59819,F,61.0,787.0,No
59819,59820,H59820,M,55.812658936611996,606.585796607797,No
59820,59821,H59821,M,62.0,730.0,No
59821,59822,H59822,F,55.812658936611996,680.0,No
59822,59823,H59823,F,63.0,750.0,No
59823,59824,H59824,M,57.0,588.0,Yes
59824,59825,H59825,M,65.0,811.0,Yes
59825,59826,H59826,F,32.0,180.0,Yes
59826,59827,H59827,M,35.0,228.0,Yes
59828,59829,H59829,F,57.0,606.585796607797,No
59829,59830,H59830,M,38.0,606.585796607797,No
59830,59831,H59831,M,57.0,600.0,Yes
59831,59832,H59832,F,65.0,868.0,No
59832,59833,H59833,M,55.812658936611996,606.585796607797,Yes
59833,59834,H59834,F,65.0,606.585796607797,No
59834,59835,H59835,F,55.812658936611996,606.585796607797,Yes
59835,59836,H59836,F,55.812658936611996,606.585796607797,Yes
59836,59837,H59837,F,41.0,278.0,No
59837,59838,H59838,M,61.0,606.585796607797,Yes
59838,59839,H59839,F,70.0,606.585796607797,No
59839,59840,H59840,M,57.0,558.0,No
59840,59841,H59841,F,39.0,284.0,No
59841,59842,H59842,F,62.0,743.0,Yes
59842,59843,H59843,F,55.812658936611996,708.0,No
59843,59844,H59844,F,55.812658936611996,700.0,No
59844,59845,H59845,F,58.0,606.585796607797,Yes
59845,59846,H59846,M,47.0,400.0,Yes
59847,59848,H59848,M,55.812658936611996,606.585796607797,No
59848,59849,H59849,M,49.0,369.0,No
59849,59850,H59850,M,55.812658936611996,606.585796607797,No
59850,59851,H59851,M,55.812658936611996,606.585796607797,Yes
59851,59852,H59852,M,55.812658936611996,385.0,No
59852,59853,H59853,F,59.0,606.585796607797,Yes
59853,59854,H59854,M,62.0,754.0,Yes
59855,59856,H59856,F,62.0,724.0,No
59856,59857,H59857,F,60.0,604.0,Yes
59857,59858,H59858,M,57.0,606.585796607797,No
59858,59859,H59859,M,56.0,606.585796607797,Yes
59859,59860,H59860,M,55.812658936611996,606.585796607797,Yes
59860,59861,H59861,F,55.812658936611996,606.585796607797,No
59861,59862,H59862,F,48.0,379.0,No
59862,59863,H59863,F,55.812658936611996,477.0,No
59863,59864,H59864,M,72.0,1200.0,No
59865,59866,H59866,F,55.812658936611996,786.0,Yes
59866,59867,H59867,F,55.812658936611996,231.0,Yes
59867,59868,H59868,F,63.0,735.0,Yes
59868,59869,H59869,F,64.0,880.0,Yes
59869,59870,H59870,F,55.812658936611996,673.0,No
59870,59871,H59871,M,55.812658936611996,424.0,Yes
59871,59872,H59872,M,65.0,606.585796607797,Yes
59872,59873,H59873,M,43.0,347.0,Yes
59873,59874,H59874,F,69.0,1032.0,Yes
59874,59875,H59875,F,62.0,725.0,No
59875,59876,H59876,F,55.0,606.585796607797,No
59876,59877,H59877,F,55.812658936611996,606.585796607797,Yes
59877,59878,H59878,M,55.812658936611996,611.0,No
59878,59879,H59879,F,30.0,216.0,Yes
59879,59880,H59880,F,55.0,498.0,Yes
59880,59881,H59881,F,56.0,606.585796607797,No
59882,59883,H59883,M,55.812658936611996,606.585796607797,Yes
59883,59884,H59884,M,59.0,658.0,No
59884,59885,H59885,F,44.0,606.585796607797,Yes
59885,59886,H59886,M,55.812658936611996,721.0,No
59886,59887,H59887,M,55.812658936611996,606.585796607797,Yes
59887,59888,H59888,M,55.812658936611996,606.585796607797,Yes
59888,59889,H59889,M,36.0,606.585796607797,No
59889,59890,H59890,M,60.0,606.585796607797,Yes
59890,59891,H59891,M,55.0,484.0,Yes
59891,59892,H59892,F,57.0,559.0,Yes
59892,59893,H59893,F,65.0,849.0,Yes
59893,59894,H59894,M,59.0,606.0,Yes
59894,59895,H59895,M,59.0,672.0,No
59895,59896,H59896,M,65.0,881.0,No
59896,59897,H59897,M,60.0,681.0,Yes
59897,59898,H59898,F,55.812658936611996,606.585796607797,No
59899,59900,H59900,F,63.0,715.0,Yes
59900,59901,H59901,M,55.812658936611996,319.0,Yes
59901,59902,H59902,F,55.812658936611996,458.0,Yes
59902,59903,H59903,M,55.812658936611996,606.585796607797,Yes
59903,59904,H59904,M,64.0,836.0,Yes
59904,59905,H59905,F,55.812658936611996,362.0,Yes
59905,59906,H59906,M,55.812658936611996,625.0,No
59906,59907,H59907,F,35.0,237.0,Yes
59907,59908,H59908,M,60.0,606.585796607797,No
59908,59909,H59909,F,55.812658936611996,1071.0,No
59909,59910,H59910,F,65.0,606.585796607797,No
59910,59911,H59911,F,62.0,606.585796607797,Yes
59911,59912,H59912,F,55.812658936611996,350.0,Yes
59912,59913,H59913,F,70.0,1100.0,Yes
59913,59914,H59914,M,63.0,781.0,No
59914,59915,H59915,F,65.0,816.0,Yes
59915,59916,H59916,F,64.0,606.585796607797,No
59916,59917,H59917,M,57.0,561.0,No
59917,59918,H59918,M,65.0,829.0,No
59920,59921,H59921,F,61.0,606.585796607797,No
59921,59922,H59922,M,65.0,606.585796607797,Yes
59922,59923,H59923,M,51.0,440.0,No
59923,59924,H59924,M,55.812658936611996,604.0,No
59925,59926,H59926,F,55.812658936611996,826.0,No
59926,59927,H59927,F,55.812658936611996,606.585796607797,Yes
59927,59928,H59928,M,55.812658936611996,470.0,No
59928,59929,H59929,F,61.0,709.0,Yes
59929,59930,H59930,F,61.0,748.0,Yes
59930,59931,H59931,F,55.812658936611996,617.0,Yes
59931,59932,H59932,F,55.812658936611996,728.0,No
59932,59933,H59933,F,57.0,581.0,No
59933,59934,H59934,F,72.0,1195.0,No
59934,59935,H59935,M,55.812658936611996,606.585796607797,No
59935,59936,H59936,M,33.0,257.0,No
59936,59937,H59937,M,55.812658936611996,606.585796607797,Yes
59937,59938,H59938,M,59.0,678.0,No
59938,59939,H59939,F,60.0,606.585796607797,Yes
59939,59940,H59940,M,55.812658936611996,606.585796607797,Yes
59940,59941,H59941,F,55.812658936611996,462.0,No
59942,59943,H59943,M,51.0,412.0,No
59943,59944,H59944,F,44.0,338.0,No
59944,59945,H59945,F,45.0,606.585796607797,No
59945,59946,H59946,M,55.812658936611996,221.0,No
59946,59947,H59947,M,57.0,553.0,Yes
59947,59948,H59948,F,55.812658936611996,428.0,Yes
59948,59949,H59949,M,46.0,606.585796607797,No
59949,59950,H59950,F,55.812658936611996,577.0,Yes
59950,59951,H59951,M,67.0,947.0,Yes
59951,59952,H59952,F,55.812658936611996,754.0,No
59952,59953,H59953,M,55.812658936611996,606.585796607797,No
59953,59954,H59954,M,59.0,668.0,Yes
59954,59955,H59955,M,46.0,606.585796607797,Yes
59955,59956,H59956,F,55.812658936611996,606.585796607797,Yes
59956,59957,H59957,F,55.812658936611996,726.0,No
59957,59958,H59958,F,55.812658936611996,744.0,Yes
59958,59959,H59959,M,64.0,874.0,Yes
59959,59960,H59960,F,58.0,647.0,Yes
59960,59961,H59961,F,65.0,606.585796607797,Yes
59961,59962,H59962,M,72.0,1187.0,No
59962,59963,H59963,M,49.0,350.0,Yes
59964,59965,H59965,F,55.812658936611996,606.585796607797,Yes
59966,59967,H59967,F,55.812658936611996,606.585796607797,No
59967,59968,H59968,M,57.0,606.585796607797,Yes
59968,59969,H59969,F,55.812658936611996,606.585796607797,No
59969,59970,H59970,F,52.0,606.585796607797,No
59970,59971,H59971,M,55.812658936611996,606.585796607797,Yes
59971,59972,H59972,F,58.0,631.0,Yes
59972,59973,H59973,F,58.0,630.0,No
59973,59974,H59974,M,61.0,709.0,No
59974,59975,H59975,F,55.812658936611996,606.585796607797,Yes
59975,59976,H59976,M,55.812658936611996,606.585796607797,No
59976,59977,H59977,F,50.0,606.585796607797,Yes
59977,59978,H59978,M,47.0,351.0,Yes
59978,59979,H59979,F,55.812658936611996,606.585796607797,Yes
59979,59980,H59980,M,48.0,386.0,No
59980,59981,H59981,F,56.0,606.585796607797,Yes
59981,59982,H59982,M,63.0,606.585796607797,No
59982,59983,H59983,F,55.812658936611996,606.585796607797,No
59983,59984,H59984,F,57.0,606.585796607797,No
59984,59985,H59985,M,55.812658936611996,670.0,Yes
